true,pred
4.593329504132270813e-04,-1.453362521715462208e-03
-5.223063053563237190e-04,5.617820657789707184e-03
1.495938486186787486e-04,-7.238149992190301418e-04
1.566869206726551056e-03,7.749876007437705994e-03
5.860455712536349893e-05,-2.122521586716175079e-02
5.166712799109518528e-04,1.182345673441886902e-03
-5.067539750598371029e-04,-4.654598422348499298e-03
-1.967074116691946983e-03,-1.020679157227277756e-02
-7.865572697483003139e-04,3.187513910233974457e-03
7.075695612002164125e-05,4.899995983578264713e-04
5.910648178542032838e-05,2.307168953120708466e-02
1.770320959622040391e-04,4.866266157478094101e-03
3.695411433000117540e-04,5.694247316569089890e-03
2.740300726145505905e-03,1.286831777542829514e-02
3.791722236201167107e-03,9.811224415898323059e-03
-3.550924011506140232e-04,-7.628805004060268402e-03
-1.539627701276913285e-04,9.465752169489860535e-03
1.513793977210298181e-04,-2.503802068531513214e-03
3.784435466513969004e-05,2.490817569196224213e-04
-2.560653083492070436e-04,3.040331648662686348e-03
-4.101023077964782715e-04,-1.106869056820869446e-02
-3.501715254969894886e-04,9.933259338140487671e-03
-8.193489629775285721e-04,-1.772342994809150696e-02
-2.603514294605702162e-04,5.636178422719240189e-03
1.567025436088442802e-03,2.565525472164154053e-03
-1.825706800445914268e-03,-6.015896797180175781e-03
-3.574540023691952229e-04,-1.748134382069110870e-02
1.005135491141118109e-04,5.262950900942087173e-03
5.477856611832976341e-04,3.034251369535923004e-02
-5.205700872465968132e-04,-1.076690107583999634e-02
-4.948912537656724453e-04,-1.763767562806606293e-02
9.697834320832043886e-05,-7.205588277429342270e-03
-2.298441831953823566e-04,-1.039613783359527588e-02
-2.262578491354361176e-04,1.068397611379623413e-02
3.460539301158860326e-05,-1.515666767954826355e-02
2.502604329492896795e-04,3.258197009563446045e-02
1.658747321926057339e-03,-1.397440023720264435e-02
-1.691144891083240509e-03,1.355630066245794296e-02
-2.674224320799112320e-03,1.278972835280001163e-03
-5.413199542090296745e-04,-5.367179401218891144e-03
7.404265925288200378e-04,8.983852341771125793e-03
4.167396109551191330e-04,6.625440903007984161e-03
3.871249282383359969e-05,-4.175798036158084869e-03
7.049606065265834332e-04,-3.749454859644174576e-03
-2.056591911241412163e-04,-8.249910897575318813e-04
-6.435231625800952315e-05,1.186817418783903122e-02
4.199781396891921759e-04,-1.441378146409988403e-02
5.805460386909544468e-04,4.090824164450168610e-03
2.555325627326965332e-03,1.030103070661425591e-03
4.292856901884078979e-04,2.477961359545588493e-03
-7.518161437474191189e-04,5.095889791846275330e-03
1.626562880119308829e-04,-1.671602576971054077e-02
-8.938346290960907936e-04,-1.314333453774452209e-02
1.147979404777288437e-03,-1.649378100410103798e-03
7.504071982111781836e-05,1.477471273392438889e-02
1.405746297677978873e-04,5.576324183493852615e-03
-1.789259491488337517e-03,1.811567321419715881e-02
-7.996288477443158627e-04,-4.116628691554069519e-02
2.535890322178602219e-03,-1.501284353435039520e-02
-6.002490990795195103e-04,1.089365873485803604e-02
6.648238922934979200e-05,1.908583007752895355e-02
-1.029639272019267082e-03,-3.443251922726631165e-02
7.897870964370667934e-04,1.275753695517778397e-02
-2.814539475366473198e-04,1.337669137865304947e-02
3.062690608203411102e-03,5.239561665803194046e-03
-1.810270769055932760e-04,-6.507553160190582275e-03
6.540526635944843292e-03,-1.233521383255720139e-02
-1.699254033155739307e-03,-3.078080248087644577e-03
-6.663083098828792572e-03,1.696678460575640202e-03
5.551801063120365143e-03,-2.395919896662235260e-02
-1.953213941305875778e-03,-1.119253113865852356e-01
-1.356981927528977394e-03,1.489877351559698582e-03
-2.018730854615569115e-03,1.875649020075798035e-02
8.718657190911471844e-04,4.985993728041648865e-02
6.233387626707553864e-03,-1.732889190316200256e-02
2.642671461217105389e-04,2.230607671663165092e-03
-6.229841965250670910e-04,2.152637019753456116e-02
-1.044202290358953178e-04,-1.068908441811800003e-02
9.878493146970868111e-04,1.105322595685720444e-02
-1.044798758812248707e-03,-6.599834654480218887e-03
-2.193119689763989300e-05,2.648714231327176094e-03
-3.446779737714678049e-04,5.456170998513698578e-03
-1.604239689186215401e-03,5.085385870188474655e-03
-2.025005087489262223e-04,-3.175019053742289543e-03
1.700482425803784281e-05,-6.032184232026338577e-03
-3.085844451561570168e-03,-1.184331811964511871e-02
-9.636337636038661003e-04,-5.638564936816692352e-03
1.382549013942480087e-02,1.199576538056135178e-02
-2.661948092281818390e-04,1.119603123515844345e-02
-1.899964991025626659e-03,2.725623175501823425e-02
-5.018198397010564804e-03,1.757148839533329010e-02
-2.588332630693912506e-03,1.560085220262408257e-03
2.309067407622933388e-03,-2.368252165615558624e-02
-8.903856389224529266e-03,1.176271215081214905e-02
-4.570092540234327316e-03,3.175608115270733833e-03
-7.150193559937179089e-04,-1.352855097502470016e-02
3.624856704846024513e-03,-5.065339151769876480e-03
4.376187920570373535e-03,-1.285567041486501694e-02
-1.088788500055670738e-03,8.444877457804977894e-04
1.557181682437658310e-02,-7.511193864047527313e-03
-3.457818925380706787e-02,9.306523948907852173e-02
5.380599498748779297e-01,1.311685293912887573e-01
-4.636623710393905640e-02,-1.484463457018136978e-02
-5.753508955240249634e-02,1.076948363333940506e-02
-4.821183979511260986e-01,-2.614421211183071136e-02
-2.832553684711456299e-01,5.273791495710611343e-03
3.187422752380371094e-01,3.205183427780866623e-03
-3.515208959579467773e-01,4.282195586711168289e-03
1.319238264113664627e-02,5.456322338432073593e-03
-3.674799203872680664e-01,-1.293650120496749878e-01
-3.617537319660186768e-01,-1.321771144866943359e-01
-3.328035026788711548e-02,2.635969140101224184e-04
2.766878306865692139e-01,1.301937252283096313e-01
3.744307905435562134e-02,-2.692798711359500885e-02
1.262848973274230957e-01,-4.131117369979619980e-03
1.162235811352729797e-01,-1.318486779928207397e-02
1.377120497636497021e-04,1.865380443632602692e-02
5.331910774111747742e-02,-9.628818370401859283e-04
-1.102928444743156433e-02,5.390857812017202377e-03
2.187759280204772949e-01,2.296332456171512604e-02
